folioviv	ingresotrim	edad	hor_1	hijos_viv	antiguedad	focos_inca	focos_ahor	renta	estim_pago	tot_resid	tot_hom	tot_muj	tot_hog	factor
2605212702	19377.04	27	48	0	8	5	3	0	1000	1	0	1	1	506
2605212703	19854.09	62	24	0	8	2	3	0	1000	4	3	1	1	506
2605212704	17960.63	43	60	0	8	4	3	0	1500	4	2	2	1	506
2605212705	42075.72	22	67	0	0	1	3	0	1000	1	1	0	1	506
2605212706	10701.63	52	28	4	7	1	3	0	1000	2	1	1	1	506
2605250002	37169.98	44	44	0	20	5	0	0	1000	2	1	1	1	444
2605250003	110054.34	48	14	0	10	8	8	0	3000	4	3	1	1	444
2605250004	13803.97	61	0	0	0	2	2	0	1200	8	3	5	1	444
2605250006	30570.63	29	60	0	8	0	4	1300	0	4	1	3	1	444
2605250407	14891.55	43	39	0	0	1	4	0	1200	5	3	2	1	444
2605250408	8388.58	58	40	0	40	3	0	1000	0	1	1	0	1	444
2605250409	43581.52	55	63	0	0	1	4	0	1000	1	1	0	1	444
2605250410	1222.82	33	24	0	5	1	1	0	1000	5	3	2	1	444
2605250411	21306.52	45	54	0	35	0	8	0	1500	5	3	2	1	444
2605250412	9391.3	87	0	0	80	0	6	0	2000	3	2	1	1	444
2605250513	3487.48	67	0	0	36	1	4	0	1500	2	1	1	1	444
2605250514	18342.38	23	58	0	0	0	18	3000	0	3	2	1	1	444
2605250515	3179.32	55	0	5	30	1	4	0	1300	1	0	1	1	444
2605250516	1775.53	70	0	0	30	0	6	0	1500	1	1	0	1	444
2605250517	17021.72	46	72	0	25	3	0	0	1500	3	2	1	1	444
2605250518	28235.03	23	35	0	0	2	4	1200	0	2	2	0	1	444
2605250819	23114.74	39	0	2	30	3	12	0	2000	3	1	2	1	444
2605250820	6481.96	20	48	0	0	1	1	0	500	4	3	1	1	444
2605250821	27737.69	49	0	6	12	15	5	0	3500	5	2	3	1	444
2605250822	7445.89	49	23	3	0	3	1	1500	0	2	1	1	1	444
2605250823	19672.12	42	59	0	30	0	0	0	1000	1	1	0	1	444
2605250824	12590.16	26	48	3	15	0	8	0	2500	4	1	3	1	444
2605284219	29834.24	63	0	0	0	0	3	0	1500	4	1	3	1	522
2605284220	51066.28	45	70	0	1	0	4	0	1800	3	2	1	1	522
2605284221	37317.66	31	80	0	35	2	1	0	1500	5	2	3	1	522
2605284222	18099.44	50	70	3	17	0	7	0	3000	6	1	5	1	522
2605284223	11784.52	60	48	0	24	0	7	0	1000	6	4	2	1	522
2605284224	65138.1	43	55	0	0	5	3	2500	0	4	3	1	1	522
2605284307	14086.95	47	60	0	0	1	6	0	2000	5	3	2	1	522
2605284308	51889.39	47	89	0	25	0	9	0	2500	5	3	2	1	522
2605284309	18635.85	61	56	0	28	0	5	0	4000	4	1	3	1	522
2605284310	71706.51	56	0	0	0	3	5	0	2000	2	1	1	1	522
2605284311	11020.1	40	70	2	0	0	5	1000	0	3	1	2	1	522
2605284614	104950.81	38	70	0	0	0	3	500	0	5	3	2	1	522
2605284615	14680.32	55	48	0	0	0	8	0	2000	4	2	2	1	522
2605284616	14803.27	21	48	0	0	2	0	1000	0	4	2	2	1	522
2605284617	17704.91	26	36	0	0	3	3	2500	0	3	2	1	1	522
2605284618	20655.73	81	0	0	20	2	4	0	3000	2	1	1	1	522
2605284901	12521.73	54	0	0	0	3	4	0	2500	5	2	3	1	522
2605284902	38152.17	61	0	0	30	0	8	0	2500	2	1	1	1	522
2605284903	3913.04	86	0	0	30	3	0	0	1000	1	1	0	1	522
2605284904	24603.26	48	50	0	5	1	1	0	1200	1	1	0	1	522
2605284906	6285.32	57	25	0	30	0	10	0	2000	6	3	3	1	522
2605300007	12277.17	56	48	0	22	0	8	0	3000	7	2	5	1	561
2605300009	104380.42	37	35	0	20	2	5	0	2000	7	5	2	1	561
2605300011	115679.33	54	60	0	24	6	3	0	2000	4	3	1	1	561
2605300012	23478.26	61	0	0	25	0	9	0	2000	4	3	1	1	561
2605300413	11152.17	64	48	0	25	7	0	0	5000	3	1	2	1	561
2605300414	391.3	50	0	0	22	4	2	0	1200	4	3	1	1	561
2605300415	39433.67	51	50	0	27	0	5	0	2500	4	2	2	1	561
2605300416	811.95	65	0	7	27	0	4	0	1500	2	1	1	1	561
2605300417	17168.46	21	51	0	0	0	3	0	1500	1	1	0	1	561
2605300519	224999.99	31	72	0	5	0	30	0	6000	7	3	4	1	561
2605300522	18269.01	33	0	0	25	2	5	0	2000	3	1	2	1	561
2605300523	20274.44	51	0	0	30	4	2	0	2000	3	2	1	1	561
2605300524	15896.72	54	61	3	23	0	7	0	5000	2	1	1	1	561
2605300701	64426.21	60	50	0	22	1	8	0	10000	2	1	1	1	561
2605300702	37155.71	58	48	0	24	0	10	0	3000	3	2	1	1	561
2605300703	118032.78	31	40	0	0	2	10	4000	0	4	2	2	1	561
2605300704	53026.21	32	50	0	0	0	10	0	5000	4	2	2	1	561
2605300706	8252.45	69	48	0	23	0	7	0	1000	8	4	4	1	561
2605500313	2280.8	50	2	1	3	0	6	0	1500	3	2	1	1	524
2605500314	154390.08	38	0	0	0	2	5	0	2000	5	3	2	1	524
2605500315	9251.89	40	20	0	25	0	1	0	800	1	1	0	1	524
2605500316	21937.49	45	35	0	18	5	0	0	1500	2	1	1	1	524
2605500317	22010.86	31	46	0	12	0	1	0	300	4	3	1	1	524
2605500318	4138.02	57	74	0	8	5	0	0	2000	2	2	0	1	524
2605500620	11874.09	29	0	0	6	0	7	0	2000	3	2	1	1	524
2605500622	3540.98	41	48	3	3	4	2	0	3000	5	3	2	1	524
2605500623	9988.5	51	48	2	4	2	2	0	1500	2	1	1	1	524
2605500624	15196.71	67	0	0	15	0	5	0	2500	5	4	1	1	524
2605500801	14316.39	38	0	0	7	0	12	0	2000	3	1	2	1	524
2605500802	28131.14	58	55	0	23	6	0	0	1800	4	1	3	1	524
2605500803	2606.55	47	0	5	20	0	4	0	1000	4	1	3	1	524
2605500805	85573.75	34	36	0	3	0	10	0	3500	3	2	1	1	524
2605500806	13745.89	28	70	1	8	1	0	0	800	2	1	1	1	524
2605500907	10027.16	33	5	0	2	0	6	0	1000	4	3	1	1	524
2605500908	11807.59	46	48	2	20	2	6	0	1500	6	4	2	1	524
2605500909	244.56	54	0	0	20	5	0	0	1000	2	1	1	1	524
2605500910	7043.47	79	0	12	0	2	5	0	2000	2	1	1	1	524
2605500912	17168.46	39	0	0	25	0	5	0	1500	4	2	2	1	524
2605700013	20543.47	54	0	4	36	0	10	0	5000	4	3	1	1	450
2605700014	27391.3	38	72	0	10	0	8	0	2000	5	4	1	1	450
2605700015	25826.08	56	10	0	30	0	7	0	2000	2	1	1	1	450
2605700017	14869.55	59	60	0	30	0	4	0	1500	5	2	3	1	450
2605700202	6858.89	59	30	3	30	4	0	0	1500	4	1	3	1	450
2605700203	25110.48	49	12	0	50	0	10	0	200	6	4	2	1	450
2605700204	7160.22	65	0	0	0	0	3	0	700	2	1	1	1	450
2605700205	20685.08	46	0	0	8	0	3	0	600	4	3	1	1	450
2605700206	25856.35	48	0	0	22	0	10	0	5000	4	3	1	1	450
2605700419	3228.26	57	32	0	20	5	0	0	200	7	4	3	1	450
2605700420	12930.64	69	0	0	10	0	5	0	5000	1	1	0	1	450
2605700421	17608.69	60	0	5	18	0	14	0	2500	5	2	3	1	450
2605700422	28614.12	55	45	0	20	1	6	0	3000	3	1	2	1	450
2605700707	1401.63	60	0	5	30	3	2	0	1000	4	0	4	1	450
2605700708	2360.65	44	0	6	30	1	0	0	800	5	3	2	1	450
2605700709	61967.21	56	0	0	30	0	11	0	5000	5	2	3	1	450
2605700710	1711.47	74	0	0	25	2	1	0	1500	1	0	1	1	450
2605700711	24639.33	29	48	3	0	0	9	1800	0	4	2	2	1	450
2605700712	3540.98	72	0	13	7	0	4	0	2000	4	1	3	1	450
2605712320	51994.55	47	48	0	20	1	7	0	3500	4	2	2	1	498
2605712321	6749.99	77	0	0	40	0	10	0	5000	2	1	1	1	498
2605712324	53806.3	81	0	0	45	0	9	0	500	3	1	2	1	498
2605712501	3252.71	74	0	8	42	0	8	0	3000	5	2	3	1	498
2605712502	7777.17	75	0	8	30	0	6	0	1500	3	2	1	1	498
2605712503	7141.3	67	0	6	80	0	4	0	1000	5	2	3	1	498
2605712504	73616.08	92	0	0	66	0	6	0	700	1	1	0	1	498
2605712505	25532.59	35	54	2	0	1	1	1500	0	2	0	2	1	498
2605712807	67868.85	51	0	1	8	0	7	0	3000	2	0	2	1	498
2605712808	17114.75	75	0	4	40	0	7	0	2000	2	1	1	1	498
2605712809	14754.09	72	0	5	0	0	8	0	1000	6	3	3	1	498
2605712810	8793.42	73	0	8	40	1	3	0	3000	2	0	2	1	498
2605712811	21836.05	53	48	4	0	0	15	0	3000	3	0	3	1	498
2605712812	25573.76	39	0	0	0	0	4	0	2000	6	3	3	1	498
2605712913	9440.21	58	48	0	5	0	7	0	1000	4	2	2	1	498
2605712915	9269.01	52	48	2	32	1	5	0	2500	1	0	1	1	498
2605712916	13206.52	74	0	2	50	0	13	0	2500	1	0	1	1	498
2605712917	27880.43	81	0	0	53	4	21	0	3500	2	1	1	1	498
2605712918	9127.17	63	6	0	30	0	5	0	1200	3	1	2	1	498
2605817019	6163.04	54	40	0	17	7	1	0	1000	2	1	1	1	407
2605817020	36152.6	58	36	0	20	0	2	0	1000	2	2	0	1	407
2605817021	11690.21	56	48	0	20	3	4	0	800	7	3	4	1	407
2605817022	23233.68	59	40	2	20	0	4	0	1000	1	0	1	1	407
2605817023	5429.34	37	0	4	1	2	2	700	0	4	2	2	1	407
2605817024	11323.35	54	48	0	20	0	6	0	1500	3	2	1	1	407
2605817207	2893.91	65	0	3	22	1	1	0	1200	2	1	1	1	407
2605817208	12480.64	53	16	7	0	2	2	0	1000	12	7	5	1	407
2605817209	20138.11	63	0	0	15	3	4	0	1500	3	2	1	1	407
2605817210	18696.13	49	50	0	23	0	7	0	1500	4	2	2	1	407
2605817211	8701.65	48	55	0	20	4	0	0	1000	8	3	5	1	407
2605817212	14817.67	47	48	0	20	0	6	0	1000	4	3	1	1	407
2605817602	1081.96	70	0	8	7	0	3	0	1000	6	3	3	1	407
2605817603	5488.52	65	0	0	18	0	10	0	1500	3	2	1	1	407
2605817604	7967.21	66	0	0	22	2	2	0	800	4	3	1	1	407
2605817605	7819.66	54	56	0	21	3	2	0	1200	4	3	1	1	407
2605817606	9855.72	62	8	8	15	0	3	0	800	2	1	1	1	407
2605817713	4672.12	48	48	3	20	0	3	0	1000	3	2	1	1	407
2605817714	6393.43	57	28	3	22	3	0	0	1000	3	2	1	1	407
2605817715	9722.94	57	48	2	14	0	4	0	800	3	1	2	1	407
2605817716	6786.88	68	0	0	10	4	0	0	1000	5	2	3	1	407
2605817717	20237.69	27	54	0	12	5	2	0	1500	1	1	0	1	407
2605817718	22632.78	45	10	4	8	0	4	0	1000	6	3	3	1	407
2605828402	6606.19	39	35	0	2	0	2	0	400	1	1	0	1	388
2605828403	3619.55	52	40	3	31	1	4	0	1500	2	1	1	1	388
2605828404	19002.71	67	30	0	30	0	3	0	500	1	1	0	1	388
2605828405	10687.49	39	4	0	15	2	0	0	700	3	2	1	1	388
2605828406	23478.25	33	10	0	5	5	5	0	2000	4	3	1	1	388
2605828507	14380.42	38	48	0	0	2	0	500	0	5	4	1	1	388
2605828508	9978.26	35	48	0	20	0	15	0	2000	9	4	5	1	388
2605828509	8378.79	78	0	8	15	0	4	0	2000	3	1	2	1	388
2605828510	31426.63	49	48	0	0	0	3	1000	0	1	1	0	1	388
2605828511	14478.26	50	70	0	98	3	0	0	800	3	2	1	1	388
2605828512	25923.9	51	0	0	22	4	0	0	2500	3	1	2	1	388
2605828814	7967.21	73	0	0	15	2	4	0	1200	2	2	0	1	388
2605828815	21245.89	52	60	2	0	0	7	0	1000	4	2	2	1	388
2605828816	7377.04	72	0	3	0	0	3	0	600	1	0	1	1	388
2605828817	18973.75	75	48	0	0	3	0	0	500	4	3	1	1	388
2605828818	5161.96	58	48	0	20	2	3	0	800	3	2	1	1	388
2605828919	49304.34	35	45	0	6	2	0	0	500	4	1	3	1	388
2605828920	11788.03	25	0	0	10	0	2	0	1000	3	2	1	1	388
2605828921	7630.43	65	0	0	32	0	3	0	1500	2	1	1	1	388
2605828922	1173.91	61	0	1	35	0	1	0	2000	3	2	1	1	388
2605828923	9190.75	60	0	5	22	0	2	0	1000	2	1	1	1	388
2605828924	7043.47	51	0	0	0	0	5	0	800	9	6	3	1	388
2605858213	20883.97	71	0	0	81	1	4	0	2000	4	3	1	1	619
2605858214	16707.18	29	40	0	2	1	0	0	700	5	1	4	1	619
2605858215	22932.31	56	75	0	7	0	7	0	1500	9	5	4	1	619
2605858216	4186.73	79	0	12	32	0	6	0	2000	2	1	1	1	619
2605858217	9646.4	18	40	0	18	1	8	0	1500	1	1	0	1	619
2605858218	7025.96	64	40	0	17	0	13	0	2000	1	1	0	1	619
2605858301	13597.82	54	45	6	0	0	7	1800	0	2	1	1	1	619
2605858304	23771.72	41	45	0	9	0	4	0	1000	1	1	0	1	619
2605858306	86576.08	37	72	0	0	0	6	3000	0	6	2	4	1	619
2605858607	8213.1	67	18	4	40	4	2	0	1500	1	0	1	1	619
2605858608	25868.83	41	65	0	0	0	7	0	1200	4	2	2	1	619
2605858609	53982.51	39	48	0	0	1	4	0	1500	7	3	4	1	619
2605858610	46721.29	33	55	0	30	0	5	0	2000	5	3	2	1	619
2605858611	99196.7	67	0	0	21	0	60	0	10000	3	2	1	1	619
2605858612	23105.88	53	46	0	3	3	0	0	1000	1	1	0	1	619
2605858719	33368.83	46	0	0	0	7	0	0	2000	4	2	2	1	619
2605858720	4524.58	44	42	2	24	0	7	0	2000	7	1	6	1	619
2605858721	12855.73	50	77	0	0	0	6	0	1500	1	1	0	1	619
2605858722	32291.79	33	24	0	0	6	0	1500	0	5	2	3	1	619
2605858723	25991.79	58	48	0	0	0	6	0	3000	4	2	2	1	619
2605858724	32286.86	46	40	0	19	0	5	0	1500	4	3	1	1	619
2605862001	41894.02	57	56	0	4	0	12	0	5000	4	2	2	1	550
2605862002	5664.13	59	24	3	30	0	10	0	5000	1	0	1	1	550
2605862003	69701.07	34	0	0	4	0	13	0	5000	4	2	2	1	550
2605862004	12228.26	67	40	3	72	0	8	0	5000	1	0	1	1	550
2605862407	21374.98	59	0	0	20	0	5	0	2000	3	1	2	1	550
2605862408	5869.56	52	0	0	60	7	2	0	2000	4	2	2	1	550
2605862409	391.3	48	0	0	20	0	10	0	2000	4	2	2	1	550
2605862410	15505.42	24	44	0	3	1	0	0	1500	3	1	2	1	550
2605862411	24461.39	60	84	0	20	1	7	0	2000	2	1	1	1	550
2605862412	19271.72	49	0	0	17	0	4	0	1500	3	2	1	1	550
2605862513	26980.42	44	45	0	22	0	6	0	1500	4	2	2	1	550
2605862514	42749.98	42	54	4	0	0	6	0	2000	8	5	3	1	550
2605862515	21004.22	70	42	0	26	4	6	0	4000	3	1	2	1	550
2605862516	11328.25	49	42	4	26	0	5	0	2000	5	1	4	1	550
2605862517	97728.26	44	36	0	16	0	8	0	3000	1	1	0	1	550
2605862518	244.56	72	0	0	45	0	7	0	1500	2	1	1	1	550
2605862819	39836.05	53	35	0	20	0	6	0	6000	2	1	1	1	550
2605862821	14409.83	37	60	0	10	0	1	0	1200	2	1	1	1	550
2605862822	9280.32	52	48	0	12	0	3	0	1500	3	1	2	1	550
2605862823	11257.37	37	48	3	20	0	3	0	1500	4	1	3	1	550
2605862824	36393.42	48	0	0	28	4	4	0	2000	7	4	3	1	550
2605919219	23867.4	40	49	3	14	2	5	0	3000	3	2	1	1	511
2605919220	123563.51	48	50	0	19	0	10	0	3000	3	2	1	1	511
2605919221	172138.67	35	99	0	0	6	15	6090	0	5	4	1	1	511
2605919222	27198.87	27	53	0	6	0	6	0	1500	3	2	1	1	511
2605919223	24066.29	30	40	0	3	0	9	0	2000	2	1	1	1	511
2605919224	25955.8	45	55	0	14	0	5	0	1000	4	2	2	1	511
2605919307	38152.17	32	30	0	1	0	40	0	3000	2	1	1	1	511
2605919308	40255.42	28	0	0	0	3	1	900	0	2	1	1	1	511
2605919309	36305.21	61	74	4	20	0	5	0	1500	3	2	1	1	511
2605919310	5928.26	54	60	0	30	0	5	0	3000	3	2	1	1	511
2605919311	31035.32	24	54	0	8	0	5	0	4000	4	2	2	1	511
2605919312	39130.42	45	60	0	15	4	5	0	2000	3	2	1	1	511
2605919613	5473.76	65	0	0	13	4	3	0	1300	8	2	6	1	511
2605919614	20036.04	63	70	0	10	0	4	0	1000	3	2	1	1	511
2605919615	8360.64	86	0	0	18	0	8	0	2000	9	4	5	1	511
2605919618	12782.94	31	56	2	31	0	15	0	3000	4	2	2	1	511
2605919901	10259	36	96	0	19	5	0	0	1000	2	1	1	1	511
2605919902	9684.77	27	0	0	0	1	2	1000	0	3	1	2	1	511
2605919903	29836.95	44	0	0	22	0	6	0	2500	4	1	3	1	511
2605919905	62853.23	44	50	0	20	0	8	0	2000	6	3	3	1	511
2605919906	24872.26	50	48	3	30	0	6	0	1500	3	1	2	1	511
2605981007	17608.69	39	40	0	5	0	10	0	1500	4	1	3	1	354
2605981008	17608.69	38	48	0	15	0	5	0	2000	3	2	1	1	354
2605981009	17608.69	55	70	0	18	0	7	0	1500	3	2	1	1	354
2605981010	88043.47	59	70	0	19	0	8	0	1500	4	2	2	1	354
2605981011	19369.54	40	48	0	17	0	3	0	1200	6	4	2	1	354
2605981012	23869.55	25	72	0	0	3	0	1200	0	3	2	1	1	354
2605981413	90391.28	43	78	0	12	0	7	0	3000	4	2	2	1	354
2605981415	7288.04	32	48	0	4	4	2	0	4000	3	2	1	1	354
2605981417	22059.76	25	72	0	11	0	4	0	1800	3	2	1	1	354
2605981418	34728.25	67	56	0	10	0	8	0	2000	6	3	3	1	354
2605981519	30228.26	40	18	0	0	6	1	1500	0	7	3	4	1	354
2605981520	23233.68	31	50	0	0	6	0	2000	0	5	2	3	1	354
2605981521	17168.46	43	84	0	0	0	1	0	1000	1	1	0	1	354
2605981522	19051.61	42	48	3	15	3	0	0	1000	3	1	2	1	354
2605981523	55418.46	42	83	0	5	1	5	0	2000	5	1	4	1	354
2605981524	22206.5	41	56	4	10	0	3	0	1200	2	0	2	1	354
2605981702	13632.78	43	77	0	1	0	3	0	1500	3	3	0	1	354
2605981703	35311.46	34	48	0	13	1	6	0	1200	5	2	3	1	354
2605981704	1622.95	41	0	5	10	4	3	0	1200	6	2	4	1	354
2605981705	14286.86	36	0	4	0	3	0	1500	0	3	2	1	1	354
2605981706	23606.55	46	60	0	10	0	6	0	2000	6	3	3	1	354
2606073314	10271.73	31	0	0	30	2	3	0	1000	5	3	2	1	426
2606073315	9784.07	75	14	4	99	0	4	0	1000	3	2	1	1	426
2606073316	6358.69	60	42	3	35	0	8	0	2000	1	0	1	1	426
2606073317	10663.03	50	0	3	25	0	3	0	1500	3	2	1	1	426
2606073318	46196.4	71	91	0	0	0	6	0	2000	2	0	2	1	426
2606073619	13155.73	38	48	0	0	0	5	0	1500	4	1	3	1	426
2606073620	4922.93	40	28	5	10	2	1	0	1500	6	4	2	1	426
2606073622	25819.66	20	40	0	0	0	5	1500	0	3	2	1	1	426
2606073623	12368.84	50	85	0	22	5	0	0	2000	8	6	2	2	426
2606073624	6828.67	49	17	0	15	0	5	0	1500	6	4	2	1	426
2606073801	23409.83	38	48	0	0	0	5	1500	0	7	3	4	1	426
2606073802	57540.98	31	45	0	20	7	0	0	1500	5	2	3	1	426
2606073803	38980.32	72	48	0	27	0	7	0	2000	3	1	2	1	426
2606073804	7721.3	48	0	4	0	2	0	1000	0	2	1	1	1	426
2606073805	18442.61	38	42	1	30	2	2	0	1500	3	1	2	1	426
2606073806	15344.26	49	56	0	20	5	0	0	1500	3	1	2	1	426
2606073907	9146.71	80	0	0	0	0	2	0	1000	2	1	1	1	426
2606073908	13206.52	52	36	0	30	5	0	0	2000	2	2	0	1	426
2606073909	15006.51	40	60	0	12	5	0	0	1800	5	2	3	1	426
2606073910	11592.39	34	48	0	0	5	0	0	1400	5	2	3	1	426
2606073912	36684.78	45	0	0	50	5	5	0	1500	5	2	3	1	426
2606206601	24472.12	76	20	0	33	0	6	0	500	2	1	1	1	592
2606206602	7770.48	25	14	1	26	1	8	0	1000	3	1	2	1	592
2606206603	15934.42	61	0	0	22	0	6	0	1000	5	2	3	1	592
2606206604	10062.28	55	40	5	23	0	6	0	700	9	4	5	1	592
2606206605	1711.47	69	0	3	35	0	7	0	3000	2	1	1	1	592
2606206606	37131.14	66	84	0	38	0	6	0	1000	4	3	1	1	592
2606372014	20460.3	71	24	0	35	2	3	0	1400	3	1	2	1	468
2606372015	64746.19	24	70	0	20	0	6	0	3000	3	2	1	1	468
2606372016	13084.23	41	77	4	0	0	4	0	1000	4	2	2	1	468
2606372018	1252.16	46	28	0	25	3	3	0	1500	4	2	2	1	468
2606372201	21570.16	47	44	0	0	0	3	1000	0	1	1	0	1	468
2606372202	72348.04	53	36	0	15	4	4	0	3000	2	1	1	1	468
2606372203	12828.72	28	10	2	30	2	3	0	1500	3	0	3	1	468
2606372205	44452.04	47	21	0	20	3	6	0	2500	6	3	3	1	468
2606372206	9875.13	70	20	0	36	4	4	0	1500	2	1	1	1	468
2606372419	13353.24	76	15	0	12	3	3	0	1500	2	1	1	1	468
2606372420	22084.23	26	67	0	40	1	1	0	1000	4	3	1	1	468
2606372421	26657.6	40	66	0	3	3	4	0	2000	5	3	2	1	468
2606372422	2739.13	70	0	0	25	1	0	0	1000	1	1	0	1	468
2606372424	6613.02	55	21	0	10	3	4	0	3000	6	3	3	1	468
2606372707	15676.22	56	30	0	28	2	8	0	5000	2	0	2	1	468
2606372708	40327.86	49	40	0	6	2	6	0	4500	5	3	2	1	468
2606372709	21147.53	56	40	1	18	0	8	0	1300	5	2	3	1	468
2606372710	8360.64	51	36	3	15	0	3	0	1500	1	0	1	1	468
2606372711	37239.82	31	70	0	0	0	14	0	1500	5	4	1	1	468
2606372712	6540.98	56	10	0	0	0	4	0	1500	3	1	2	1	468
2606373319	4040.2	68	0	7	3	4	1	0	500	1	0	1	1	341
2606373320	15652.16	54	35	0	1	0	4	0	800	5	3	2	1	341
2606373321	12064.89	46	0	0	7	0	6	0	1500	7	5	2	1	341
2606373322	12167.6	41	0	0	14	0	4	0	2000	5	3	2	1	341
2606373323	9893.15	41	16	0	7	3	2	0	2000	5	2	3	1	341
2606373324	24456.52	37	20	0	0	0	4	0	800	5	1	4	1	341
2606373502	15260.85	49	48	0	0	6	0	0	1500	8	3	5	2	341
2606373503	61630.43	46	60	0	13	0	12	0	3000	6	3	3	1	341
2606373504	19565.21	38	25	0	0	0	7	0	2500	1	1	0	1	341
2606373505	34997.28	26	30	0	15	2	0	0	1000	6	4	2	1	341
2606373506	28516.29	42	91	0	10	0	10	0	4000	6	4	2	1	341
2606373807	2704.91	42	10	0	15	2	7	0	2000	4	3	1	1	341
2606373808	20312.43	55	48	5	14	0	4	0	2000	7	2	5	1	341
2606373809	1180.32	44	32	0	20	1	1	0	1000	1	1	0	1	341
2606373810	20655.73	35	30	0	5	0	5	0	1500	5	3	2	1	341
2606373811	18688.51	46	48	0	10	4	1	0	2500	2	1	1	1	341
2606373812	36319.65	50	72	0	20	1	5	1500	0	2	2	0	1	341
2606373913	8902.16	59	0	5	3	1	4	0	1000	2	0	2	1	341
2606373914	31035.32	51	56	0	48	0	5	0	1500	3	1	2	1	341
2606373915	293.47	71	0	6	12	0	12	0	1500	2	1	1	1	341
2606373917	3286.95	50	3	0	0	0	0	0	350	1	1	0	1	341
2606373918	22676.07	29	30	0	10	1	3	0	1000	4	2	2	1	341
2606429020	19809.78	39	48	0	0	0	5	0	1500	4	2	2	1	478
2606429022	1467.39	59	0	3	6	0	5	0	1200	5	3	2	1	478
2606429023	3570.64	39	0	0	1	1	4	0	1700	4	2	2	1	478
2606429024	24456.52	44	40	0	20	2	5	0	1000	5	3	2	1	478
2606429207	15513.81	52	0	0	12	0	9	0	2500	4	1	3	1	478
2606429208	20386.72	44	48	0	10	0	6	0	1600	4	1	3	1	478
2606429210	15215.46	34	48	4	15	0	3	0	800	4	2	2	1	478
2606429211	223.75	23	0	1	8	1	2	0	800	3	1	2	1	478
2606429212	27099.44	35	48	0	5	3	3	0	2000	5	2	3	1	478
2606429601	23569.65	59	40	0	31	0	6	0	3000	4	2	2	1	478
2606429603	13735.06	35	56	0	25	0	6	0	1200	2	0	2	1	478
2606429604	22868.84	52	70	4	25	0	13	0	2000	4	2	2	1	478
2606429606	27786.85	35	50	0	0	0	6	0	1200	4	1	3	1	478
2606429713	27049.17	47	0	0	18	0	6	0	1500	5	3	2	1	478
2606429714	59016.38	50	48	0	40	0	7	0	1300	9	7	2	1	478
2606429715	18206.53	38	48	4	0	0	4	0	1300	4	3	1	1	478
2606429716	13544.26	40	48	5	18	0	7	0	1500	5	2	3	1	478
2606429717	23016.39	37	0	0	15	0	5	0	1500	5	3	2	1	478
2606429718	12393.43	63	48	4	10	0	4	0	1500	1	0	1	1	478
2606574401	14673.91	76	0	1	64	0	16	0	3500	2	0	2	1	407
2606574404	8706.51	76	14	3	44	0	4	0	300	3	2	1	1	407
2606574405	11739.12	42	40	3	50	2	3	0	2500	3	1	2	1	407
2606574406	1124.99	52	0	0	40	0	6	0	600	5	3	2	1	407
2606574507	12805.42	59	28	0	30	0	5	0	1200	2	0	2	1	407
2606574508	23323.2	68	28	0	50	4	5	0	1000	3	2	1	1	407
2606574509	33358.68	60	0	5	0	0	8	0	1500	6	2	4	1	407
2606574510	15847.82	48	45	0	46	0	7	0	2500	1	1	0	1	407
2606574813	70819.67	55	0	0	0	0	5	0	2000	6	4	2	1	407
2606574814	19733.59	61	60	0	0	0	10	0	800	2	1	1	1	407
2606574815	4573.76	76	0	4	0	0	5	0	1000	1	0	1	1	407
2606574816	205244.25	72	48	0	31	4	4	0	1500	2	1	1	1	407
2606574817	17577.03	57	0	0	25	0	9	0	3000	2	1	1	1	407
2606574818	10524.58	57	20	6	10	0	3	0	500	2	1	1	1	407
2606574919	10958.47	66	50	0	0	0	9	0	1000	3	2	1	1	407
2606574921	69877.15	37	84	0	0	7	0	0	1500	5	3	2	1	407
2606574922	5972.27	80	10	10	60	0	8	0	1500	2	0	2	1	407
2606574923	26805.32	78	60	0	99	3	5	0	2000	3	2	1	1	407
2606574924	880.43	66	0	9	30	0	5	0	1000	2	1	1	1	407
2606577213	16955.77	61	0	0	26	3	3	0	1000	3	1	2	1	450
2606577214	5370.15	36	45	0	13	1	4	0	800	4	2	2	1	450
2606577216	54198.88	43	70	0	11	0	12	0	3000	5	2	3	1	450
2606577217	38784.51	26	50	1	16	5	1	0	1500	2	1	1	1	450
2606577218	5368.16	46	72	0	20	3	2	0	2000	7	3	4	1	450
2606577301	1222.82	31	0	0	0	2	3	0	1000	4	2	2	1	450
2606577302	2396.73	73	0	0	3	4	0	0	3000	1	0	1	1	450
2606577303	71974.54	63	24	0	0	0	6	0	2000	3	3	0	1	450
2606577305	17413.04	45	56	0	0	0	4	0	1000	5	1	4	1	450
2606577306	14189.66	57	28	0	30	0	7	0	1000	4	2	2	1	450
2606577608	16204.91	58	0	0	25	0	6	0	1500	2	1	1	1	450
2606577609	18196.71	37	72	2	25	0	7	0	1000	3	0	3	1	450
2606577610	15172.11	49	48	9	25	2	2	0	1200	4	2	2	1	450
2606577611	2144.25	26	54	0	30	0	4	600	0	4	3	1	1	450
2606577612	1711.47	71	0	0	30	1	3	0	1000	3	2	1	1	450
2606577719	18416.06	48	70	0	10	4	4	0	1500	4	2	2	1	450
2606577720	25377.01	41	48	0	14	8	0	0	1500	5	2	3	1	450
